,Temp,Cp-1,Cp-2,Cp-3,Cp-4,Cp-5,Cp-6,Cp-7,Cp-8,r,s,z0l,zl,z0,zu,z0u,z0_gd
266,37,1.319998,1.32576,1.3265,1.326154,1.300505,1.326132,1.326508,1.326364,0.6,0.6,1.3259801119893,1.32621431278352,1.32630048041056,1.3263789644211,1.32648218548871,1.36844643785384
267,38,1.322089,1.327364,1.327483,1.327719,1.300512,1.328129,1.326666,1.327406,0.6,0.6,1.3240721943158,1.32710877268167,1.32732273613424,1.32749257729421,1.32802549716385,1.37009651473112
268,39,1.323652,1.328871,1.328603,1.329343,1.300512,1.329367,1.328636,1.329485,0.6,0.6,1.32572542087908,1.32878699353786,1.32900192540417,1.32915138922201,1.32944003484117,1.37179159348604
269,40,1.324874,1.329612,1.329995,1.330281,1.300503,1.33053,1.329997,1.330588,0.6,0.6,1.32673744398643,1.32987456946763,1.33008854822574,1.33024091581908,1.33054018773241,1.37293998180046
270,41,1.326612,1.331451,1.331639,1.332092,1.30049,1.331829,1.331921,1.331589,0.6,0.6,1.33153804704971,1.33166263305986,1.33173367138644,1.33181064778316,1.33195681902881,1.37442406552025
271,42,1.328406,1.333165,1.33282,1.333339,1.300484,1.333249,1.332839,1.333403,0.6,0.6,1.33045706085658,1.33297532617549,1.3331080453017,1.33319897426071,1.33338079555393,1.37613975743376
272,43,1.33012,1.334566,1.33408,1.334642,1.300494,1.334719,1.334271,1.335225,0.6,0.6,1.33422874182801,1.33448133133278,1.33456592786307,1.33464995740089,1.3349937615615,1.37765552864213
273,44,1.331816,1.335903,1.335718,1.336128,1.300515,1.336174,1.335643,1.336346,0.6,0.6,1.33448527606827,1.33585004062589,1.33595925113588,1.33604604857135,1.33629498752979,1.37916616104715
274,45,1.333774,1.337481,1.337715,1.33774,1.300532,1.336664,1.337015,1.337336,0.6,0.6,1.3349438847423,1.33707321950217,1.33727491824874,1.33742558361758,1.33768019994589,1.38061933253811
275,46,1.335722,1.338804,1.338555,1.339211,1.300539,1.33834,1.338507,1.339025,0.6,0.6,1.33840233872228,1.33859423068062,1.33869174769705,1.33880364767645,1.33907196419674,1.38229212890116
276,47,1.337946,1.340354,1.339609,1.340091,1.300545,1.339882,1.340149,1.33989,0.6,0.6,1.33974951233408,1.33994306635463,1.34000297161409,1.34006231758722,1.34023710727065,1.38359238021339
277,48,1.339587,1.341433,1.340837,1.34166,1.300558,1.341551,1.34105,1.341639,0.6,0.6,1.34008023693049,1.34123788082648,1.34138108121712,1.34148532913716,1.3416218792536,1.38533508101327
278,49,1.341208,1.34267,1.342972,1.342886,1.300577,1.342808,1.343138,1.343552,0.6,0.6,1.34272439397155,1.34284275848805,1.34288713451339,1.34293272906584,1.34306709013054,1.38722833653655
279,50,1.342635,1.343412,1.343817,1.344054,1.300597,1.343803,1.343861,1.344017,0.6,0.6,1.34308955227583,1.34374843048951,1.34382115750331,1.34388003653329,1.3440151227773,1.38876236687687
280,51,1.344651,1.344605,1.345492,1.345593,1.300614,1.345411,1.345391,1.345597,0.6,0.6,1.34518913014796,1.34542009193839,1.34547748101009,1.34551971270515,1.34558973260167,1.39029913679691
281,52,1.346212,1.346233,1.345975,1.346944,1.300619,1.346381,1.346255,1.347195,0.6,0.6,1.34604619161217,1.34624150278268,1.34629736165854,1.34636393635192,1.34670903922331,1.39198074101623
282,53,1.347584,1.347826,1.348322,1.348241,1.300613,1.348287,1.347732,1.348042,0.6,0.6,1.34769035245304,1.34792616661753,1.3480516104886,1.34816437246657,1.34828297124646,1.39341309489358
283,54,1.349667,1.349465,1.349544,1.349681,1.300606,1.349208,1.349673,1.35,0.6,0.6,1.3494765020697,1.34959208326609,1.34962177984676,1.34964952499504,1.34976705763388,1.39486724702421
284,55,1.350856,1.350899,1.350581,1.350687,1.300604,1.350927,1.350581,1.351365,0.6,0.6,1.35056463730342,1.35073290446113,1.35077760462583,1.35082534552349,1.35107954536432,1.39596413660693
285,56,1.352574,1.352173,1.352152,1.352612,1.300609,1.352429,1.351511,1.352588,0.6,0.6,1.3516398754994,1.35234813215623,1.35243831819058,1.3525062089916,1.35258796204531,1.39716194288346
286,57,1.354089,1.353279,1.353661,1.354113,1.300612,1.353015,1.353555,1.353848,0.6,0.6,1.35331336449296,1.35361977331022,1.35371877625304,1.35381104312616,1.35408877794473,1.39896037246649
287,58,1.355157,1.3544,1.354703,1.354992,1.300614,1.3544,1.354267,1.35537,0.6,0.6,1.35433134099836,1.35455373576926,1.35468628561688,1.35483765585488,1.35520509941824,1.40010287619252
288,59,1.356489,1.355983,1.356247,1.355847,1.300619,1.355257,1.355952,1.356121,0.6,0.6,1.35581986892563,1.35600196839311,1.35604840866213,1.35609937923434,1.35628938820219,1.40192937952359
289,60,1.357622,1.357365,1.357508,1.357064,1.300626,1.35708,1.356656,1.357268,0.6,0.6,1.35691267385251,1.35718696005671,1.357256162673,1.35732352885365,1.35750384651801,1.40365107147913
290,61,1.358336,1.358953,1.35837,1.358685,1.300628,1.358474,1.358194,1.35848,0.6,0.6,1.35826434160211,1.35840281955779,1.35844144705314,1.35848400008203,1.35868524493725,1.40508033422809
291,62,1.359511,1.359013,1.35949,1.359902,1.300627,1.359264,1.359599,1.35968,0.6,0.6,1.35928512680409,1.3594896694013,1.35953804657232,1.35958408244796,1.35977709899834,1.40651937613702
292,63,1.361303,1.360892,1.360902,1.360593,1.300622,1.360471,1.360766,1.360704,0.6,0.6,1.36056497554298,1.36072011090697,1.36076460472782,1.36081031378587,1.36102615838932,1.40897065500647
293,64,1.362237,1.361873,1.361441,1.362039,1.300618,1.361898,1.361408,1.362261,0.6,0.6,1.36168777546978,1.36191938883668,1.36199851636323,1.36206762145602,1.36225538686973,1.40959840977586
294,65,1.36283,1.363062,1.362721,1.364003,1.300616,1.363281,1.362932,1.363519,0.6,0.6,1.36280767990873,1.36298536942388,1.36307293049887,1.36317716287558,1.36354978199678,1.41094774876829
295,66,1.364563,1.364499,1.364005,1.363925,1.300618,1.363771,1.363668,1.364212,0.6,0.6,1.3637719878871,1.36395825084108,1.36405184350333,1.36415759809333,1.36443294749224,1.4155689936854
296,67,1.365401,1.365132,1.365444,1.365382,1.30062,1.364998,1.365839,1.365845,0.6,0.6,1.36514134111756,1.36535838185546,1.36542770584615,1.36549985443489,1.36579418435549,1.41723751624845
297,68,1.365768,1.366047,1.365745,1.366381,1.300616,1.365958,1.365675,1.365954,0.6,0.6,1.36573085975779,1.36583781167287,1.36588774795021,1.36594087006864,1.36616243006206,1.41679843694071
298,69,1.367025,1.367626,1.36738,1.367705,1.300603,1.367518,1.367391,1.367595,0.6,0.6,1.36725346585598,1.36747428260987,1.36751647380743,1.3675539674026,1.36766004809661,1.41764126283193
299,70,1.367813,1.367687,1.368371,1.368463,1.30059,1.367816,1.368136,1.368151,0.6,0.6,1.36775234190607,1.36794648407687,1.36804368888499,1.36814535053298,1.36837238433207,1.41861333116609
300,21,1.312552,1.313918,1.314195,1.315024,1.312264,1.314212,1.313748,1.316281,0.5,0.6,1.31308812263942,1.31383017051695,1.31400711469444,1.31417510921181,1.31492428356311,1.34367635450653
301,22,1.3131,1.315948,1.315753,1.316402,1.313294,1.315767,1.316068,1.316264,0.5,0.6,1.31502530822596,1.31585526381906,1.31596525541944,1.31605568079283,1.31632474405889,1.34532992528315
302,23,1.314613,1.31717,1.317136,1.317933,1.31422,1.317107,1.317679,1.317737,0.5,0.6,1.31616182638324,1.31718571562409,1.31735377297189,1.31748760639577,1.31782417279425,1.34664948912095
303,24,1.315616,1.319002,1.319003,1.319622,1.315081,1.319193,1.319032,1.319475,0.5,0.6,1.31784474052598,1.31900109731181,1.31912996802681,1.31923397991157,1.31954466928806,1.34816871657283
304,25,1.317022,1.32043,1.320383,1.321272,1.316593,1.32074,1.320711,1.321095,0.5,0.6,1.32042502699204,1.32059799749029,1.3207255557181,1.32086588800265,1.32117353515174,1.34959508408573
305,26,1.318216,1.321779,1.321802,1.322834,1.317695,1.321856,1.322372,1.323069,0.5,0.6,1.32038451389003,1.32184320687787,1.32208323103605,1.32228627955975,1.32286232664504,1.35132945166778
306,27,1.319888,1.323041,1.323203,1.32384,1.319499,1.323381,1.324157,1.324323,0.5,0.6,1.32205366140618,1.32327296076568,1.32350507359591,1.3236974149944,1.32414912983302,1.35232672110961
307,28,1.321364,1.324476,1.324753,1.325313,1.320136,1.325018,1.324994,1.325158,0.5,0.6,1.32347990477057,1.32475724418263,1.32489156276451,1.32499236932628,1.32525666055234,1.35416475564271
308,29,1.322433,1.325591,1.325446,1.326596,1.321604,1.326438,1.326196,1.326782,0.5,0.6,1.32441469879457,1.3258416354826,1.32609270282009,1.32627836896238,1.32667129547414,1.35577572956484
309,30,1.32416,1.327319,1.326811,1.327956,1.322994,1.327831,1.327516,1.328187,0.5,0.6,1.32597300345557,1.32729770126611,1.32750693857671,1.32766726312352,1.32806673963285,1.35726802414498
310,31,1.325847,1.328313,1.32788,1.329218,1.325,1.329039,1.329172,1.329465,0.5,0.6,1.32680319098687,1.32843731505453,1.32872959859566,1.3289386934752,1.3293639331763,1.35871730618134
311,32,1.326998,1.329931,1.329693,1.329946,1.32647,1.329665,1.330139,1.330661,0.5,0.6,1.32970136167598,1.3298327438845,1.329921649008,1.3300232475617,1.33044492865005,1.36056918067536
312,33,1.328451,1.330638,1.330612,1.332361,1.327513,1.331323,1.331415,1.332031,0.5,0.6,1.32949087487378,1.3308105472816,1.3310908504955,1.33133304836006,1.33202323389377,1.36225335786375
313,34,1.330206,1.333479,1.333386,1.33321,1.329553,1.332472,1.333044,1.333445,0.5,0.6,1.33190077088052,1.33296485321588,1.33317322813949,1.33329584884858,1.33344223571844,1.36390497291197
314,35,1.330838,1.335208,1.334534,1.335645,1.330982,1.335052,1.333869,1.3347,0.5,0.6,1.33326416028421,1.33448796967986,1.33470475705793,1.33488271798742,1.33542232865242,1.3653599060913
315,36,1.332616,1.336537,1.336392,1.336217,1.332286,1.336907,1.336467,1.336345,0.5,0.6,1.33630853281258,1.33638273167467,1.33641474101674,1.33644654042883,1.33653493812807,1.36687931116836
316,37,1.333338,1.337253,1.337715,1.337496,1.333475,1.337628,1.337721,1.337708,0.5,0.6,1.33668517523272,1.33751020645636,1.33762579377915,1.33767780017024,1.33771476285435,1.36844643785384
317,38,1.335164,1.338866,1.338967,1.33957,1.334388,1.339639,1.338144,1.339252,0.5,0.6,1.33740369996577,1.33870280816283,1.33896960730539,1.33916834154146,1.33951531220302,1.37009651473112
318,39,1.336709,1.340455,1.340268,1.341225,1.33636,1.340951,1.3403,1.341372,0.5,0.6,1.33915820892952,1.3404125233431,1.34063321195352,1.34081327953324,1.34122712215005,1.37179159348604
319,40,1.337559,1.341389,1.341574,1.34217,1.337323,1.342314,1.341577,1.342479,0.5,0.6,1.34039461628624,1.34162778311146,1.34183501127605,1.34199911439392,1.34236433336621,1.37293998180046
320,41,1.338741,1.343521,1.343344,1.344211,1.338679,1.343903,1.34363,1.343706,0.5,0.6,1.34342541307254,1.3435952146495,1.34365434893115,1.3437186503979,1.34391206402348,1.37442406552025
321,42,1.340068,1.344899,1.344518,1.345338,1.339553,1.344984,1.344537,1.345391,0.5,0.6,1.34313984135823,1.34463389984448,1.34484003733392,1.34499609445398,1.34530780268776,1.37613975743376
322,43,1.341999,1.346672,1.3461,1.346568,1.341452,1.346826,1.346293,1.347157,0.5,0.6,1.34490531593776,1.34634304515294,1.346500870917,1.34662924215205,1.34705258478241,1.37765552864213
323,44,1.343076,1.347663,1.347729,1.348262,1.342581,1.347937,1.347653,1.348481,0.5,0.6,1.34765805598982,1.34771850813627,1.34780662740745,1.34795651291761,1.34838085920234,1.37916616104715
324,45,1.3438,1.349302,1.349624,1.34998,1.344163,1.348478,1.348918,1.349572,0.5,0.6,1.34726179302968,1.34898138407702,1.34920647054572,1.34938009502613,1.34985800732252,1.38061933253811
325,46,1.345549,1.351024,1.350477,1.351041,1.346127,1.350555,1.35043,1.350851,0.5,0.6,1.34915598816821,1.35046993324418,1.35065066214149,1.35078096005635,1.35098794905064,1.38229212890116
326,47,1.347732,1.352458,1.351812,1.352455,1.348057,1.35198,1.352356,1.352252,0.5,0.6,1.35102902289788,1.35202821408886,1.35219900926202,1.3523081741676,1.35242704403238,1.38359238021339
327,48,1.348946,1.353733,1.353603,1.353834,1.349509,1.353853,1.353818,1.353811,0.5,0.6,1.35315857725735,1.35375489444675,1.35378906024182,1.3538106674079,1.35384897828469,1.38533508101327
328,49,1.350181,1.354911,1.35493,1.355182,1.35083,1.355051,1.355102,1.355853,0.5,0.6,1.35492528686686,1.35499277143012,1.35503542219117,1.35507501971611,1.35514060132774,1.38722833653655
329,50,1.351611,1.356035,1.356222,1.356674,1.352081,1.356429,1.356268,1.356639,0.5,0.6,1.35455027251113,1.35616970735866,1.35632990406675,1.35644125197061,1.3566444341718,1.38876236687687
330,51,1.353342,1.357273,1.358036,1.35795,1.354321,1.358086,1.357935,1.357953,0.5,0.6,1.35701672256172,1.35784218647493,1.3579205980494,1.35797119758391,1.35807033699125,1.39029913679691
331,52,1.354642,1.359004,1.358635,1.359429,1.355029,1.35915,1.358919,1.359685,0.5,0.6,1.35759572452783,1.35887811828049,1.35903261161465,1.35915993650197,1.35957312594176,1.39198074101623
332,53,1.356118,1.359941,1.360114,1.360614,1.356375,1.360408,1.359517,1.360413,0.5,0.6,1.35871408853886,1.35994268277534,1.36011425411226,1.36024096849229,1.36053971159121,1.39341309489358
333,54,1.357604,1.360989,1.361228,1.362211,1.357835,1.360731,1.36136,1.362531,0.5,0.6,1.35972659799603,1.36097408689716,1.36121661296381,1.36143796035792,1.36216386745528,1.39486724702421
334,55,1.358559,1.363277,1.362556,1.362974,1.358655,1.363303,1.362557,1.363658,0.5,0.6,1.36118039621999,1.36272519853609,1.36292200376859,1.36307769403993,1.36353760060725,1.39596413660693
335,56,1.359878,1.363892,1.364072,1.365006,1.360227,1.364147,1.363425,1.364982,0.5,0.6,1.3622239034785,1.3636325604796,1.36391486246011,1.36415359064883,1.3647255225163,1.39716194288346
336,57,1.362031,1.364801,1.365613,1.366738,1.361987,1.364543,1.365506,1.36647,0.5,0.6,1.36277697197062,1.36469228555136,1.36507591634142,1.36541445533876,1.3663510683449,1.39896037246649
337,58,1.363182,1.365714,1.366618,1.367598,1.363052,1.365709,1.366178,1.367977,0.5,0.6,1.36478793171569,1.36590260111902,1.36619756955048,1.36648438776826,1.36736160867446,1.40010287619252
338,59,1.364668,1.367722,1.368018,1.368597,1.364247,1.366989,1.367721,1.368895,0.5,0.6,1.36636948024174,1.36752936687194,1.36777795385286,1.36799194098828,1.36860557933869,1.40192937952359
339,60,1.366347,1.368998,1.369688,1.369733,1.36626,1.368711,1.368829,1.369942,0.5,0.6,1.36809807011883,1.36892876089154,1.3691843534279,1.36940430858403,1.36975446689305,1.40365107147913
340,61,1.366948,1.371007,1.370808,1.371696,1.367072,1.370525,1.370631,1.371487,0.5,0.6,1.37057170911735,1.37076763767336,1.3709034916889,1.3710807178762,1.3714856391836,1.40508033422809
341,62,1.368395,1.370762,1.371622,1.373115,1.368649,1.371012,1.371735,1.37289,0.5,0.6,1.36948116135715,1.37088443296074,1.37124244717523,1.37157211784097,1.37249131888919,1.40651937613702
342,63,1.370338,1.372782,1.372949,1.374019,1.370313,1.372356,1.372808,1.374137,0.5,0.6,1.37166827046134,1.37257406440484,1.3727901439449,1.37299770739319,1.37364802365794,1.40897065500647
343,64,1.371254,1.373725,1.374212,1.375069,1.371177,1.373747,1.374178,1.375296,0.5,0.6,1.37255017769861,1.37376099239501,1.37401369528469,1.37424001427913,1.37492191190277,1.40959840977586
344,65,1.37257,1.374567,1.375316,1.376606,1.372724,1.374772,1.375532,1.376118,0.5,0.6,1.37384463433105,1.37487148377919,1.37514157821851,1.37538366430945,1.37612327843835,1.41094774876829
345,66,1.374307,1.376493,1.376476,1.377259,1.374429,1.375758,1.376136,1.377556,0.5,0.6,1.3747913177138,1.37593842085533,1.37617573003033,1.37639583271096,1.37711232554323,1.4155689936854
346,67,1.375451,1.376452,1.37756,1.37864,1.375173,1.376327,1.377959,1.379102,0.5,0.6,1.37569309160287,1.37666193010992,1.37709602413206,1.37752519649886,1.37855707150869,1.41723751624845
347,68,1.376363,1.377831,1.378607,1.38011,1.376285,1.377742,1.378538,1.379678,0.5,0.6,1.37670319548119,1.37783178105358,1.3781619477735,1.37848304801267,1.37958264652048,1.41679843694071
348,69,1.377573,1.379455,1.379864,1.38101,1.378088,1.379348,1.37988,1.380902,0.5,0.6,1.37849472515345,1.37938464383269,1.37960932417147,1.37982414562926,1.38049621382759,1.41764126283193
349,70,1.379333,1.380378,1.380986,1.382422,1.378939,1.380505,1.380748,1.382103,0.5,0.6,1.37970613637596,1.38042853114347,1.38063000936807,1.380832638843,1.38155816913327,1.41861333116609
350,21,1.332092,1.330342,1.330131,1.329302,1.331798,1.33064,1.329678,1.330575,0.3,0.6,1.32968235431024,1.33021707439349,1.3303647184941,1.33052147092356,1.33117776489378,1.34367635450653
351,22,1.333031,1.332537,1.331742,1.331344,1.333228,1.332353,1.332061,1.331204,0.3,0.6,1.33143345010604,1.33193876119902,1.33212707443165,1.33231922106474,1.33282096942531,1.34532992528315
352,23,1.33469,1.333594,1.33323,1.33271,1.334291,1.333529,1.333779,1.332513,0.3,0.6,1.332993644782,1.3334280955996,1.33356599976102,1.33370187033904,1.33419119604266,1.34664948912095
353,24,1.33631,1.335238,1.335258,1.334618,1.33577,1.335432,1.335285,1.334469,0.3,0.6,1.33486292240617,1.33521979083618,1.33530070480499,1.33537855960707,1.33573848766841,1.34816871657283
354,25,1.337865,1.337015,1.336655,1.336565,1.33743,1.337328,1.336988,1.336385,0.3,0.6,1.33663306570195,1.33688397521096,1.33700826720213,1.33712807625098,1.33747569036935,1.34959508408573
355,26,1.339211,1.338865,1.338165,1.337929,1.338682,1.338942,1.338742,1.338167,0.3,0.6,1.33825315546994,1.33856338029544,1.33867971005973,1.33876965973458,1.3390271417961,1.35132945166778
356,27,1.340405,1.339621,1.339401,1.339043,1.34001,1.339965,1.340366,1.33953,0.3,0.6,1.33938103755727,1.3396857215828,1.33979890751337,1.33991677106155,1.34022962490565,1.35232672110961
357,28,1.341926,1.341019,1.341172,1.341022,1.34068,1.341568,1.341415,1.340865,0.3,0.6,1.34083320080822,1.34105863258896,1.34113005002925,1.34121078584407,1.34152067708597,1.35416475564271
358,29,1.343305,1.341721,1.341895,1.342419,1.342463,1.342578,1.342655,1.342608,0.3,0.6,1.34207170130506,1.34244003701658,1.34250552683585,1.34256906806189,1.34298864894531,1.35577572956484
359,30,1.344724,1.343888,1.34358,1.343811,1.34354,1.344406,1.344295,1.344045,0.3,0.6,1.3436925361025,1.34391900876866,1.34402103728728,1.34412536838369,1.34446153287995,1.35726802414498
360,31,1.346776,1.344787,1.344279,1.344814,1.345916,1.345523,1.345586,1.345066,0.3,0.6,1.34462523128853,1.34511402739997,1.34524843176351,1.34538947080147,1.34604846002108,1.35871730618134
361,32,1.347722,1.346592,1.346565,1.346244,1.347186,1.346322,1.347015,1.346968,0.3,0.6,1.34644535961121,1.34668139865049,1.34679790349499,1.34691219463024,1.34730735485798,1.36056918067536
362,33,1.349482,1.347649,1.347205,1.348628,1.348529,1.348342,1.348017,1.348293,0.3,0.6,1.34771901119509,1.34817958614219,1.34827522103143,1.3483661156254,1.34883143109888,1.36225335786375
363,34,1.351456,1.350648,1.350342,1.349473,1.350792,1.349628,1.349996,1.349711,0.3,0.6,1.34963023624914,1.34997909926678,1.35014229460391,1.35031750030573,1.35095905680475,1.36390497291197
364,35,1.352299,1.352383,1.35202,1.351847,1.352443,1.352225,1.351346,1.350892,0.3,0.6,1.35163617734813,1.35203360743873,1.35214745806149,1.35223249658067,1.35237660316455,1.3653599060913
365,36,1.354562,1.353226,1.353764,1.352951,1.354226,1.353601,1.353839,1.35308,0.3,0.6,1.3531354231939,1.35348625656668,1.35362516308642,1.35376325798452,1.35425006596198,1.36687931116836
366,37,1.355248,1.355197,1.355163,1.354352,1.355387,1.355577,1.35517,1.354566,0.3,0.6,1.35482091677731,1.35515515717097,1.35520700658028,1.3552540747447,1.35547129265492,1.36844643785384
367,38,1.357388,1.356598,1.356691,1.356812,1.356599,1.357382,1.355856,1.35649,0.3,0.6,1.35652341483085,1.35666752310414,1.35672812444653,1.35680505467731,1.35729185917381,1.37009651473112
368,39,1.358767,1.358419,1.357943,1.358181,1.358411,1.35892,1.357978,1.358329,0.3,0.6,1.35802229841024,1.35824888495669,1.35831243567874,1.35837756160207,1.35861445495209,1.37179159348604
369,40,1.360091,1.359257,1.359265,1.359469,1.359851,1.360195,1.359267,1.359783,0.3,0.6,1.35928523719595,1.35942696160986,1.35961546115952,1.35979480109668,1.36012782219024,1.37293998180046
370,41,1.361348,1.361138,1.361129,1.361636,1.361285,1.361528,1.361418,1.361124,0.3,0.6,1.36111205103586,1.36124008837825,1.36128374964332,1.36133281741006,1.36145493593965,1.37442406552025
371,42,1.362951,1.36294,1.362551,1.362852,1.362428,1.363026,1.36257,1.362912,0.3,0.6,1.36261284965227,1.36280967806785,1.36286594819885,1.36290601420169,1.36299949427592,1.37613975743376
372,43,1.364735,1.364438,1.364362,1.364043,1.364178,1.364594,1.364558,1.364639,0.3,0.6,1.36428631011204,1.36445489749534,1.36450708547358,1.36455066632735,1.36466584249648,1.37765552864213
373,44,1.36605,1.365793,1.365693,1.365873,1.365547,1.366069,1.365616,1.366094,0.3,0.6,1.36559941499337,1.3657660735439,1.36584107154388,1.36592200254243,1.36605196041329,1.37916616104715
374,45,1.36713,1.367429,1.367835,1.367505,1.367496,1.366593,1.367119,1.367092,0.3,0.6,1.36694621026828,1.3672423826932,1.36730396628354,1.36736454825941,1.36762422951035,1.38061933253811
375,46,1.36833,1.369119,1.368799,1.368859,1.368917,1.368645,1.368751,1.368669,0.3,0.6,1.36863637096682,1.36874968482776,1.36877861026655,1.36880810748516,1.36892084954475,1.38229212890116
376,47,1.369997,1.370429,1.369833,1.370592,1.370328,1.369945,1.370385,1.370386,0.3,0.6,1.3700244876703,1.37024856209391,1.37031388873116,1.37036594603374,1.37053030634815,1.38359238021339
377,48,1.371697,1.372064,1.371647,1.372028,1.372269,1.372184,1.371865,1.372005,0.3,0.6,1.37179865220992,1.37195419869846,1.37200197757566,1.37204440898144,1.37217128697665,1.38533508101327
378,49,1.373109,1.37333,1.373445,1.373349,1.373772,1.37347,1.373616,1.374031,0.3,0.6,1.37323567466273,1.37341689810893,1.37345811967623,1.37350253077143,1.37370657600858,1.38722833653655
379,50,1.374531,1.374534,1.374839,1.375098,1.375009,1.374934,1.374884,1.375061,0.3,0.6,1.37470573162864,1.37487781834364,1.37492394981188,1.37496334562562,1.37505022385222,1.38876236687687
380,51,1.376125,1.376564,1.376689,1.376853,1.37712,1.377391,1.376587,1.376857,0.3,0.6,1.37644126331053,1.37670226956498,1.37675663613473,1.37681314225298,1.37707200899405,1.39029913679691
381,52,1.378099,1.378077,1.377894,1.378399,1.378492,1.378225,1.378184,1.378658,0.3,0.6,1.3780029097002,1.37817275194239,1.37821770330809,1.37826727554964,1.37846257742505,1.39198074101623
382,53,1.379246,1.37934,1.379636,1.379465,1.379507,1.379809,1.379034,1.379261,0.3,0.6,1.37918488979569,1.37935098530022,1.37939534141239,1.37944168846568,1.37961423679895,1.39341309489358
383,54,1.380828,1.380958,1.380611,1.380987,1.381062,1.380695,1.380743,1.381307,0.3,0.6,1.38070983371432,1.38083025327972,1.38087962256447,1.38092880312136,1.38110721159283,1.39486724702421
384,55,1.38202,1.382657,1.382187,1.382361,1.382121,1.382682,1.38219,1.383055,0.3,0.6,1.38209054461187,1.38222042112101,1.3822838512805,1.38237340985205,1.38261112021138,1.39596413660693
385,56,1.383389,1.383779,1.38339,1.383912,1.383744,1.38404,1.382737,1.383888,0.3,0.6,1.38331491778301,1.38367842110903,1.38374567251525,1.38380189743768,1.38396803951876,1.39716194288346
386,57,1.3855,1.385642,1.385478,1.385509,1.385455,1.385377,1.385372,1.385237,0.3,0.6,1.38533501955482,1.38543584311862,1.38545337026665,1.38547038120413,1.38556567415612,1.39896037246649
387,58,1.38661,1.385917,1.386348,1.386965,1.386477,1.385915,1.385902,1.38735,0.3,0.6,1.38589876715907,1.3862032120771,1.38631869417426,1.38644278081439,1.38681888589784,1.40010287619252
388,59,1.388431,1.387712,1.388244,1.387599,1.388002,1.386969,1.387943,1.387901,0.3,0.6,1.38764575593635,1.38787306263911,1.38792976540078,1.38798861292138,1.38821754307654,1.40192937952359
389,60,1.389671,1.389569,1.389482,1.389928,1.389578,1.389278,1.388611,1.390144,0.3,0.6,1.38937992646133,1.38956389441551,1.38961042731665,1.38966167982708,1.38989566070979,1.40365107147913
390,61,1.390963,1.391261,1.391504,1.391637,1.39109,1.390768,1.391324,1.391424,0.3,0.6,1.39101760906773,1.39122513440189,1.39129051125611,1.39134933888174,1.39151501763168,1.40508033422809
391,62,1.39215,1.39193,1.392402,1.392882,1.392409,1.392192,1.392516,1.392654,0.3,0.6,1.39213440832111,1.39232733780874,1.39238510698597,1.39244149199009,1.392635823687,1.40651937613702
392,63,1.398811,1.393894,1.394064,1.39371,1.39874,1.393462,1.393922,1.393835,0.3,0.6,1.39361607492936,1.39380995905452,1.39385125528664,1.39388884826835,1.39401290878926,1.40897065500647
393,64,1.395951,1.39518,1.395062,1.395886,1.395876,1.395204,1.395026,1.396117,0.3,0.6,1.39509255584319,1.39532253230589,1.39552919205102,1.39572563146513,1.39603088450232,1.40959840977586
394,65,1.395916,1.396601,1.395796,1.399396,1.396072,1.396812,1.396021,1.398901,0.3,0.6,1.39586139411472,1.39608178455394,1.39620181396223,1.39637957032016,1.39720943533201,1.41094774876829
395,66,1.401644,1.398772,1.403031,1.402002,1.401763,1.398026,1.402684,1.402304,0.3,0.6,1.40047082673485,1.40182046171589,1.40203413350239,1.40221580824219,1.40280927173313,1.4155689936854
396,67,1.401463,1.411706,1.401656,1.401488,1.401179,1.411605,1.402062,1.401966,0.3,0.6,1.4013064374425,1.4015475664842,1.40162610454958,1.40170929252957,1.40204050311757,1.41723751624845
397,68,1.40062,1.404249,1.402425,1.401877,1.400541,1.40416,1.402357,1.401439,0.3,0.6,1.40087658854352,1.40159636255709,1.40186341629091,1.40213449379878,1.40293967343921,1.41679843694071
398,69,1.400929,1.404389,1.402927,1.40394,1.401455,1.404277,1.40295,1.403829,0.3,0.6,1.40190892242941,1.40318735191642,1.40351714328536,1.40377846859465,1.40425727609313,1.41764126283193
399,70,1.402865,1.403558,1.40462,1.404901,1.402465,1.403688,1.404375,1.404586,0.3,0.6,1.40302082876644,1.40386926023844,1.4041038102249,1.4043006976233,1.40475889289801,1.41861333116609
400,21,1.264059,1.263513,1.263345,1.26378,1.262939,1.263702,1.262691,1.263788,1.0,0.5,1.26312177504308,1.26350869143853,1.26359288609638,1.26366542423723,1.26391859589457,1.34367635450653
401,22,1.264677,1.264271,1.264506,1.264602,1.263961,1.263955,1.264217,1.264852,1.0,0.5,1.26399733390854,1.26429671701215,1.26437684581807,1.26445645393478,1.26467403114755,1.34532992528315
402,23,1.264929,1.264942,1.265231,1.266499,1.264902,1.264614,1.264925,1.26611,1.0,0.5,1.26469735904885,1.26493937624417,1.26499918127242,1.26506944749998,1.26559682679553,1.34664948912095
403,24,1.266448,1.266618,1.266619,1.267493,1.266162,1.266115,1.266068,1.26739,1.0,0.5,1.26609193477394,1.26629927881818,1.26641493706111,1.2665662039712,1.26726044384983,1.34816871657283
404,25,1.267654,1.267895,1.268239,1.268664,1.267421,1.267469,1.267805,1.268855,1.0,0.5,1.26751867197365,1.26773675885055,1.26785729515833,1.26800313636501,1.26843212271491,1.34959508408573
